domain,task_name,task_id,instance,dimension,budget_multiplier,budget,paired_seed,seed,algorithm
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,5,40370813,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,5,40370813,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,5,40370813,jSO
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,5,40370813,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,5,40370813,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,6,40370814,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,6,40370814,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,6,40370814,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,6,40370814,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,6,40370814,jSO
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,6,40370814,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,6,40370814,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,7,40370815,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,7,40370815,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,7,40370815,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,7,40370815,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,7,40370815,jSO
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,7,40370815,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,7,40370815,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,8,40370816,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,8,40370816,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,8,40370816,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,8,40370816,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,8,40370816,jSO
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,8,40370816,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,8,40370816,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,9,40370817,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,9,40370817,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,9,40370817,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,9,40370817,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,9,40370817,jSO
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,9,40370817,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i11_d6,11,6,300,1800,9,40370817,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,0,40380808,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,0,40380808,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,0,40380808,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,0,40380808,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,0,40380808,jSO
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,0,40380808,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,0,40380808,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,1,40380809,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,1,40380809,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,1,40380809,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,1,40380809,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,1,40380809,jSO
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,1,40380809,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,1,40380809,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,2,40380810,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,2,40380810,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,2,40380810,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,2,40380810,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,2,40380810,jSO
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,2,40380810,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,2,40380810,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,3,40380811,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,3,40380811,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,3,40380811,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,3,40380811,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,3,40380811,jSO
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,3,40380811,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,3,40380811,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,4,40380812,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,4,40380812,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,4,40380812,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,4,40380812,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,4,40380812,jSO
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,4,40380812,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,4,40380812,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,5,40380813,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,5,40380813,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,5,40380813,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,5,40380813,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,5,40380813,jSO
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,5,40380813,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,5,40380813,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,6,40380814,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,6,40380814,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,6,40380814,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,6,40380814,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,6,40380814,jSO
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,6,40380814,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,6,40380814,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,7,40380815,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,7,40380815,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,7,40380815,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,7,40380815,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,7,40380815,jSO
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,7,40380815,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,7,40380815,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,8,40380816,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,8,40380816,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,8,40380816,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,8,40380816,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,8,40380816,jSO
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,8,40380816,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,8,40380816,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,9,40380817,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,9,40380817,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,9,40380817,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,9,40380817,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,9,40380817,jSO
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,9,40380817,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i12_d6,12,6,300,1800,9,40380817,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,0,40390808,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,0,40390808,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,0,40390808,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,0,40390808,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,0,40390808,jSO
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,0,40390808,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,0,40390808,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,1,40390809,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,1,40390809,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,1,40390809,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,1,40390809,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,1,40390809,jSO
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,1,40390809,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,1,40390809,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,2,40390810,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,2,40390810,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,2,40390810,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,2,40390810,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,2,40390810,jSO
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,2,40390810,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,2,40390810,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,3,40390811,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,3,40390811,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,3,40390811,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,3,40390811,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,3,40390811,jSO
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,3,40390811,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,3,40390811,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,4,40390812,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,4,40390812,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,4,40390812,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,4,40390812,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,4,40390812,jSO
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,4,40390812,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,4,40390812,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,5,40390813,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,5,40390813,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,5,40390813,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,5,40390813,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,5,40390813,jSO
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,5,40390813,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,5,40390813,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,6,40390814,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,6,40390814,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,6,40390814,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,6,40390814,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,6,40390814,jSO
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,6,40390814,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,6,40390814,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,7,40390815,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,7,40390815,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,7,40390815,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,7,40390815,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,7,40390815,jSO
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,7,40390815,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,7,40390815,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,8,40390816,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,8,40390816,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,8,40390816,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,8,40390816,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,8,40390816,jSO
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,8,40390816,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,8,40390816,MS_LBFGSB
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,9,40390817,BasinGraph
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,9,40390817,CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,9,40390817,BIPOP_CMA_ES
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,9,40390817,L_SHADE_1_0_1
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,9,40390817,jSO
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,9,40390817,L_SRTDE
c1,lorenz63_calibration,lorenz63_calibration_i13_d6,13,6,300,1800,9,40390817,MS_LBFGSB
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,0,50370808,BasinGraph
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,0,50370808,CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,0,50370808,BIPOP_CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,0,50370808,L_SHADE_1_0_1
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,0,50370808,jSO
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,0,50370808,L_SRTDE
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,0,50370808,MS_LBFGSB
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,1,50370809,BasinGraph
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,1,50370809,CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,1,50370809,BIPOP_CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,1,50370809,L_SHADE_1_0_1
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,1,50370809,jSO
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,1,50370809,L_SRTDE
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,1,50370809,MS_LBFGSB
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,2,50370810,BasinGraph
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,2,50370810,CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,2,50370810,BIPOP_CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,2,50370810,L_SHADE_1_0_1
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,2,50370810,jSO
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,2,50370810,L_SRTDE
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,2,50370810,MS_LBFGSB
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,3,50370811,BasinGraph
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,3,50370811,CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,3,50370811,BIPOP_CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,3,50370811,L_SHADE_1_0_1
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,3,50370811,jSO
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,3,50370811,L_SRTDE
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,3,50370811,MS_LBFGSB
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,4,50370812,BasinGraph
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,4,50370812,CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,4,50370812,BIPOP_CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,4,50370812,L_SHADE_1_0_1
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,4,50370812,jSO
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,4,50370812,L_SRTDE
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,4,50370812,MS_LBFGSB
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,5,50370813,BasinGraph
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,5,50370813,CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,5,50370813,BIPOP_CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,5,50370813,L_SHADE_1_0_1
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,5,50370813,jSO
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,5,50370813,L_SRTDE
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,5,50370813,MS_LBFGSB
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,6,50370814,BasinGraph
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,6,50370814,CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,6,50370814,BIPOP_CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,6,50370814,L_SHADE_1_0_1
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,6,50370814,jSO
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,6,50370814,L_SRTDE
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,6,50370814,MS_LBFGSB
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,7,50370815,BasinGraph
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,7,50370815,CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,7,50370815,BIPOP_CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,7,50370815,L_SHADE_1_0_1
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,7,50370815,jSO
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,7,50370815,L_SRTDE
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,7,50370815,MS_LBFGSB
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,8,50370816,BasinGraph
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,8,50370816,CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,8,50370816,BIPOP_CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,8,50370816,L_SHADE_1_0_1
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,8,50370816,jSO
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,8,50370816,L_SRTDE
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,8,50370816,MS_LBFGSB
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,9,50370817,BasinGraph
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,9,50370817,CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,9,50370817,BIPOP_CMA_ES
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,9,50370817,L_SHADE_1_0_1
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,9,50370817,jSO
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,9,50370817,L_SRTDE
c1,phase_retrieval,phase_retrieval_i11_d16,11,16,200,3200,9,50370817,MS_LBFGSB
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,0,50380808,BasinGraph
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,0,50380808,CMA_ES
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,0,50380808,BIPOP_CMA_ES
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,0,50380808,L_SHADE_1_0_1
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,0,50380808,jSO
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,0,50380808,L_SRTDE
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,0,50380808,MS_LBFGSB
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,1,50380809,BasinGraph
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,1,50380809,CMA_ES
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,1,50380809,BIPOP_CMA_ES
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,1,50380809,L_SHADE_1_0_1
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,1,50380809,jSO
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,1,50380809,L_SRTDE
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,1,50380809,MS_LBFGSB
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,2,50380810,BasinGraph
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,2,50380810,CMA_ES
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,2,50380810,BIPOP_CMA_ES
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,2,50380810,L_SHADE_1_0_1
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,2,50380810,jSO
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,2,50380810,L_SRTDE
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,2,50380810,MS_LBFGSB
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,3,50380811,BasinGraph
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,3,50380811,CMA_ES
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,3,50380811,BIPOP_CMA_ES
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,3,50380811,L_SHADE_1_0_1
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,3,50380811,jSO
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,3,50380811,L_SRTDE
c1,phase_retrieval,phase_retrieval_i12_d24,12,24,200,4800,3,50380811,MS_LBFGSB
